"Index","CASRN","Chemical.Name","Source","Toxicity.Value","Organ","Reference","Effect","Dose.Converted","X.Doses","Dose","Dose.Unit1","Dose.Unit2","N.Animal","Obs.Animal","Species","Strain","Sex","Effect.Sex","Route","No.Days","Duration","Duration.type"
213,8001352,"Toxaphene","IRIS",1.1,"liver","Litton Bionetics. 1978. Carcinogenic evaluation in mice: Toxaphene. Final report. Prepared by Litton Bionetics, Inc., Kensington, MD for Hercules, Inc., Wilmington, DE. LBI Project No. 20602.","hepatocellular carcinomas and neoplastic nodules","HEq",4,"0.051","mg/kg/day","ppm","54","10","Mouse","B6C3F1","M/F","M","Oral diet",NA,"18","Months"
213,8001352,"Toxaphene","IRIS",1.1,"liver","Litton Bionetics. 1978. Carcinogenic evaluation in mice: Toxaphene. Final report. Prepared by Litton Bionetics, Inc., Kensington, MD for Hercules, Inc., Wilmington, DE. LBI Project No. 20602.","hepatocellular carcinomas and neoplastic nodules","HEq",4,"0.144","mg/kg/day","ppm","53","12","Mouse","B6C3F1","M/F","M","Oral diet",NA,"18","Months"
213,8001352,"Toxaphene","IRIS",1.1,"liver","Litton Bionetics. 1978. Carcinogenic evaluation in mice: Toxaphene. Final report. Prepared by Litton Bionetics, Inc., Kensington, MD for Hercules, Inc., Wilmington, DE. LBI Project No. 20602.","hepatocellular carcinomas and neoplastic nodules","HEq",4,"0.361","mg/kg/day","ppm","51","18","Mouse","B6C3F1","M/F","M","Oral diet",NA,"18","Months"
214,10048132,"Sterigmatocystin","CalEPA",35,"liver","Maekawa A, Kajiwara T, Odashima Sand Kurata H (1979). Hepatic changes in male ACI/N rats on low dietary levels of sterigmatocystin. Gann 70: 777-781.","liver tumors","Dose",4,"0.0","ppm","ppm","11","0","Rat","ACI/N","M","Both","Oral diet",NA,"lifespan",""
214,10048132,"Sterigmatocystin","CalEPA",35,"liver","Maekawa A, Kajiwara T, Odashima Sand Kurata H (1979). Hepatic changes in male ACI/N rats on low dietary levels of sterigmatocystin. Gann 70: 777-781.","liver tumors","Dose",4,"0.1","ppm","ppm","27","0","Rat","ACI/N","M","Both","Oral diet",NA,"lifespan",""
214,10048132,"Sterigmatocystin","CalEPA",35,"liver","Maekawa A, Kajiwara T, Odashima Sand Kurata H (1979). Hepatic changes in male ACI/N rats on low dietary levels of sterigmatocystin. Gann 70: 777-781.","liver tumors","Dose",4,"1.0","ppm","ppm","29","1","Rat","ACI/N","M","Both","Oral diet",NA,"lifespan",""
214,10048132,"Sterigmatocystin","CalEPA",35,"liver","Maekawa A, Kajiwara T, Odashima Sand Kurata H (1979). Hepatic changes in male ACI/N rats on low dietary levels of sterigmatocystin. Gann 70: 777-781.","liver tumors","Dose",4,"10.0","ppm","ppm","26","5","Rat","ACI/N","M","Both","Oral diet",NA,"lifespan",""
215,10048132,"Sterigmatocystin","CalEPA",35,"liver","Ohtsubo K, Saito M, Kimura H and Tsuruta O(1978). High incidence of hepatic tumours in rats fed mouldy rice contaminated with Aspergillus versicolor containing
sterigmatocystin. Food Cosmet. Toxicol. 16: 143-149.","liver tumors","Dose",3,"0.0","ppm","ppm","17","0","Rat","Donryu","M","Both","Oral diet",NA,"709","Days"
215,10048132,"Sterigmatocystin","CalEPA",35,"liver","Ohtsubo K, Saito M, Kimura H and Tsuruta O(1978). High incidence of hepatic tumours in rats fed mouldy rice contaminated with Aspergillus versicolor containing
sterigmatocystin. Food Cosmet. Toxicol. 16: 143-149.","liver tumors","Dose",3,"5.0","ppm","ppm","13","11","Rat","Donryu","M","Both","Oral diet",NA,"709","Days"
215,10048132,"Sterigmatocystin","CalEPA",35,"liver","Ohtsubo K, Saito M, Kimura H and Tsuruta O(1978). High incidence of hepatic tumours in rats fed mouldy rice contaminated with Aspergillus versicolor containing
sterigmatocystin. Food Cosmet. Toxicol. 16: 143-149.","liver tumors","Dose",3,"10.0","ppm","ppm","13","12","Rat","Donryu","M","Both","Oral diet",NA,"709","Days"
216,10048132,"Sterigmatocystin","CalEPA",35,"liver","Purchase IFH and van der Watt JJ (1970). Carcinogenicity of sterigmatocystin. Food Cosmet. Toxicol. 8: 289-295.","hepatocellular carcinomas","Conv",4,"0.0","mg/rat/day (TWA)","ppm (TWA)","9","0","Rat","Wistar","M","M","Oral diet",NA,"1","Years"
216,10048132,"Sterigmatocystin","CalEPA",35,"liver","Purchase IFH and van der Watt JJ (1970). Carcinogenicity of sterigmatocystin. Food Cosmet. Toxicol. 8: 289-295.","hepatocellular carcinomas","Conv",4,"0.19","mg/rat/day (TWA)","ppm (TWA)","9","8","Rat","Wistar","M","M","Oral diet",NA,"1","Years"
216,10048132,"Sterigmatocystin","CalEPA",35,"liver","Purchase IFH and van der Watt JJ (1970). Carcinogenicity of sterigmatocystin. Food Cosmet. Toxicol. 8: 289-295.","hepatocellular carcinomas","Conv",4,"0.38","mg/rat/day (TWA)","ppm (TWA)","10","10","Rat","Wistar","M","M","Oral diet",NA,"1","Years"
216,10048132,"Sterigmatocystin","CalEPA",35,"liver","Purchase IFH and van der Watt JJ (1970). Carcinogenicity of sterigmatocystin. Food Cosmet. Toxicol. 8: 289-295.","hepatocellular carcinomas","Conv",4,"1.9","mg/rat/day (TWA)","ppm (TWA)","3","3","Rat","Wistar","M","M","Oral diet",NA,"1","Years"
217,10048132,"Sterigmatocystin","CalEPA",35,"liver","Purchase IFH and van der Watt JJ (1970). Carcinogenicity of sterigmatocystin. Food Cosmet. Toxicol. 8: 289-295.","hepatocellular carcinomas","Dose",4,"0.0","mg/rat/day","mg/rat/day","10","0","Rat","Wistar","M","Both","Oral gavage",5,"1","Years"
217,10048132,"Sterigmatocystin","CalEPA",35,"liver","Purchase IFH and van der Watt JJ (1970). Carcinogenicity of sterigmatocystin. Food Cosmet. Toxicol. 8: 289-295.","hepatocellular carcinomas","Dose",4,"0.15","mg/rat/day","mg/rat/day","10","4","Rat","Wistar","M","Both","Oral gavage",5,"1","Years"
217,10048132,"Sterigmatocystin","CalEPA",35,"liver","Purchase IFH and van der Watt JJ (1970). Carcinogenicity of sterigmatocystin. Food Cosmet. Toxicol. 8: 289-295.","hepatocellular carcinomas","Dose",4,"0.3","mg/rat/day","mg/rat/day","9","5","Rat","Wistar","M","Both","Oral gavage",5,"1","Years"
217,10048132,"Sterigmatocystin","CalEPA",35,"liver","Purchase IFH and van der Watt JJ (1970). Carcinogenicity of sterigmatocystin. Food Cosmet. Toxicol. 8: 289-295.","hepatocellular carcinomas","Dose",4,"1.5","mg/rat/day","mg/rat/day","9","9","Rat","Wistar","M","Both","Oral gavage",5,"1","Years"
218,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","IRDC (International Research and Development Corporation). 1973. Eighteen-month oral carcinogenic study of chlordane in mice. Unpublished report to Velsicol Chemical Corporation. MRID No. 00067568. Available from U.S. Environmental Protection Agency.","hepatocellular carcinoma","HEq",4,"0.0","mg/kg/day","ppm","33","3","Mouse","CD-1","M/F","M","Oral diet",NA,"18","Months"
218,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","IRDC (International Research and Development Corporation). 1973. Eighteen-month oral carcinogenic study of chlordane in mice. Unpublished report to Velsicol Chemical Corporation. MRID No. 00067568. Available from U.S. Environmental Protection Agency.","hepatocellular carcinoma","HEq",4,"0.1022","mg/kg/day","ppm","55","5","Mouse","CD-1","M/F","M","Oral diet",NA,"18","Months"
218,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","IRDC (International Research and Development Corporation). 1973. Eighteen-month oral carcinogenic study of chlordane in mice. Unpublished report to Velsicol Chemical Corporation. MRID No. 00067568. Available from U.S. Environmental Protection Agency.","hepatocellular carcinoma","HEq",4,"0.5137","mg/kg/day","ppm","52","41","Mouse","CD-1","M/F","M","Oral diet",NA,"18","Months"
218,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","IRDC (International Research and Development Corporation). 1973. Eighteen-month oral carcinogenic study of chlordane in mice. Unpublished report to Velsicol Chemical Corporation. MRID No. 00067568. Available from U.S. Environmental Protection Agency.","hepatocellular carcinoma","HEq",4,"1.0273","mg/kg/day","ppm","39","32","Mouse","CD-1","M/F","M","Oral diet",NA,"18","Months"
219,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","IRDC (International Research and Development Corporation). 1973. Eighteen-month oral carcinogenic study of chlordane in mice. Unpublished report to Velsicol Chemical Corporation. MRID No. 00067568. Available from U.S. Environmental Protection Agency.","hepatocellular carcinoma","HEq",4,"0.0","mg/kg/day","ppm","45","0","Mouse","CD-1","M/F","F","Oral diet",NA,"18","Months"
219,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","IRDC (International Research and Development Corporation). 1973. Eighteen-month oral carcinogenic study of chlordane in mice. Unpublished report to Velsicol Chemical Corporation. MRID No. 00067568. Available from U.S. Environmental Protection Agency.","hepatocellular carcinoma","HEq",4,"0.1022","mg/kg/day","ppm","61","0","Mouse","CD-1","M/F","F","Oral diet",NA,"18","Months"
219,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","IRDC (International Research and Development Corporation). 1973. Eighteen-month oral carcinogenic study of chlordane in mice. Unpublished report to Velsicol Chemical Corporation. MRID No. 00067568. Available from U.S. Environmental Protection Agency.","hepatocellular carcinoma","HEq",4,"0.5137","mg/kg/day","ppm","50","32","Mouse","CD-1","M/F","F","Oral diet",NA,"18","Months"
219,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","IRDC (International Research and Development Corporation). 1973. Eighteen-month oral carcinogenic study of chlordane in mice. Unpublished report to Velsicol Chemical Corporation. MRID No. 00067568. Available from U.S. Environmental Protection Agency.","hepatocellular carcinoma","HEq",4,"1.0273","mg/kg/day","ppm","37","26","Mouse","CD-1","M/F","F","Oral diet",NA,"18","Months"
220,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","Khasawinah, A.M. and J.F. Grutsch. 1989. Chlordane: thirty-month tumorigenicity and chronic toxicity test in mice. Regul. Toxicol. Pharmacol. 10(2): 95-109.","hepatocellular carcinoma","HEq",4,"0.0","mg/kg/day","ppm","71","3","Mouse","ICR","M/F","M","Oral diet",NA,"104","Weeks"
220,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","Khasawinah, A.M. and J.F. Grutsch. 1989. Chlordane: thirty-month tumorigenicity and chronic toxicity test in mice. Regul. Toxicol. Pharmacol. 10(2): 95-109.","hepatocellular carcinoma","HEq",4,"0.0216","mg/kg/day","ppm","71","3","Mouse","ICR","M/F","M","Oral diet",NA,"104","Weeks"
220,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","Khasawinah, A.M. and J.F. Grutsch. 1989. Chlordane: thirty-month tumorigenicity and chronic toxicity test in mice. Regul. Toxicol. Pharmacol. 10(2): 95-109.","hepatocellular carcinoma","HEq",4,"0.1079","mg/kg/day","ppm","72","7","Mouse","ICR","M/F","M","Oral diet",NA,"104","Weeks"
220,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","Khasawinah, A.M. and J.F. Grutsch. 1989. Chlordane: thirty-month tumorigenicity and chronic toxicity test in mice. Regul. Toxicol. Pharmacol. 10(2): 95-109.","hepatocellular carcinoma","HEq",4,"0.2698","mg/kg/day","ppm","72","9","Mouse","ICR","M/F","M","Oral diet",NA,"104","Weeks"
221,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","NCI (National Cancer Institute). 1977. Bioassay of chlordane for possible carcinogenicity. Technical Report Series No. 8. U.S. Department of Health, Education and Welfare; National Institutes of Health. PB 271 977.","hepatocellular carcinoma","HEq",3,"0.0","mg/kg/day","ppm","92","17","Mouse","B6C3F1","M/F","M","Oral diet",NA,"80","Weeks"
221,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","NCI (National Cancer Institute). 1977. Bioassay of chlordane for possible carcinogenicity. Technical Report Series No. 8. U.S. Department of Health, Education and Welfare; National Institutes of Health. PB 271 977.","hepatocellular carcinoma","HEq",3,"0.65187","mg/kg/day","ppm","48","16","Mouse","B6C3F1","M/F","M","Oral diet",NA,"80","Weeks"
221,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","NCI (National Cancer Institute). 1977. Bioassay of chlordane for possible carcinogenicity. Technical Report Series No. 8. U.S. Department of Health, Education and Welfare; National Institutes of Health. PB 271 977.","hepatocellular carcinoma","HEq",3,"1.1511","mg/kg/day","ppm","49","43","Mouse","B6C3F1","M/F","M","Oral diet",NA,"80","Weeks"
222,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","NCI (National Cancer Institute). 1977. Bioassay of chlordane for possible carcinogenicity. Technical Report Series No. 8. U.S. Department of Health, Education and Welfare; National Institutes of Health. PB 271 977.","hepatocellular carcinoma","HEq",3,"0.0","mg/kg/day","ppm","78","3","Mouse","B6C3F1","M/F","F","Oral diet",NA,"80","Weeks"
222,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","NCI (National Cancer Institute). 1977. Bioassay of chlordane for possible carcinogenicity. Technical Report Series No. 8. U.S. Department of Health, Education and Welfare; National Institutes of Health. PB 271 977.","hepatocellular carcinoma","HEq",3,"0.6187","mg/kg/day","ppm","47","3","Mouse","B6C3F1","M/F","F","Oral diet",NA,"80","Weeks"
222,12789036,"Chlordane, technical grade","IRIS",0.35,"liver","NCI (National Cancer Institute). 1977. Bioassay of chlordane for possible carcinogenicity. Technical Report Series No. 8. U.S. Department of Health, Education and Welfare; National Institutes of Health. PB 271 977.","hepatocellular carcinoma","HEq",3,"1.3093","mg/kg/day","ppm","49","33","Mouse","B6C3F1","M/F","F","Oral diet",NA,"80","Weeks"
223,25013165,"Butylated Hydroxyanisole","CalEPA",2e-04,"stomach/forestomach","Ito N, Fukushima S, Tamano S, Hirose M, and Hagiwara A (1986a)  Dose response in butylated hydroxyanisole induction of forestomach carcinogenesis in F344 rats.  JNCI 77:1261-1265","Forestomach papillomas","Dose",6,"0.0","mg/kg-day","mg/kg-day","50","0","Rat","Fischer 344","","M","Oral diet",NA,"104","Weeks"
223,25013165,"Butylated Hydroxyanisole","CalEPA",2e-04,"stomach/forestomach","Ito N, Fukushima S, Tamano S, Hirose M, and Hagiwara A (1986a)  Dose response in butylated hydroxyanisole induction of forestomach carcinogenesis in F344 rats.  JNCI 77:1261-1265","Forestomach papillomas","Dose",6,"54.8","mg/kg-day","mg/kg-day","50","0","Rat","Fischer 344","","M","Oral diet",NA,"104","Weeks"
223,25013165,"Butylated Hydroxyanisole","CalEPA",2e-04,"stomach/forestomach","Ito N, Fukushima S, Tamano S, Hirose M, and Hagiwara A (1986a)  Dose response in butylated hydroxyanisole induction of forestomach carcinogenesis in F344 rats.  JNCI 77:1261-1265","Forestomach papillomas","Dose",6,"109.6","mg/kg-day","mg/kg-day","50","0","Rat","Fischer 344","","M","Oral diet",NA,"104","Weeks"
223,25013165,"Butylated Hydroxyanisole","CalEPA",2e-04,"stomach/forestomach","Ito N, Fukushima S, Tamano S, Hirose M, and Hagiwara A (1986a)  Dose response in butylated hydroxyanisole induction of forestomach carcinogenesis in F344 rats.  JNCI 77:1261-1265","Forestomach papillomas","Dose",6,"230.4","mg/kg-day","mg/kg-day","50","0","Rat","Fischer 344","","M","Oral diet",NA,"104","Weeks"
223,25013165,"Butylated Hydroxyanisole","CalEPA",2e-04,"stomach/forestomach","Ito N, Fukushima S, Tamano S, Hirose M, and Hagiwara A (1986a)  Dose response in butylated hydroxyanisole induction of forestomach carcinogenesis in F344 rats.  JNCI 77:1261-1265","Forestomach papillomas","Dose",6,"427.6","mg/kg-day","mg/kg-day","50","10","Rat","Fischer 344","","M","Oral diet",NA,"104","Weeks"
223,25013165,"Butylated Hydroxyanisole","CalEPA",2e-04,"stomach/forestomach","Ito N, Fukushima S, Tamano S, Hirose M, and Hagiwara A (1986a)  Dose response in butylated hydroxyanisole induction of forestomach carcinogenesis in F344 rats.  JNCI 77:1261-1265","Forestomach papillomas","Dose",6,"1322.6","mg/kg-day","mg/kg-day","50","50","Rat","Fischer 344","","M","Oral diet",NA,"104","Weeks"
224,25013165,"Butylated Hydroxyanisole","CalEPA",2e-04,"stomach/forestomach","Ito N, Fukushima S, Tamano S, Hirose M, and Hagiwara A (1986a)  Dose response in butylated hydroxyanisole induction of forestomach carcinogenesis in F344 rats.  JNCI 77:1261-1265","forestomach carcinomas","Dose",6,"0.0","mg/kg-day","mg/kg-day","50","0","Rat","Fischer 344","","Both","Oral diet",NA,"104","Weeks"
224,25013165,"Butylated Hydroxyanisole","CalEPA",2e-04,"stomach/forestomach","Ito N, Fukushima S, Tamano S, Hirose M, and Hagiwara A (1986a)  Dose response in butylated hydroxyanisole induction of forestomach carcinogenesis in F344 rats.  JNCI 77:1261-1265","forestomach carcinomas","Dose",6,"54.8","mg/kg-day","mg/kg-day","50","0","Rat","Fischer 344","","Both","Oral diet",NA,"104","Weeks"
224,25013165,"Butylated Hydroxyanisole","CalEPA",2e-04,"stomach/forestomach","Ito N, Fukushima S, Tamano S, Hirose M, and Hagiwara A (1986a)  Dose response in butylated hydroxyanisole induction of forestomach carcinogenesis in F344 rats.  JNCI 77:1261-1265","forestomach carcinomas","Dose",6,"109.6","mg/kg-day","mg/kg-day","50","0","Rat","Fischer 344","","Both","Oral diet",NA,"104","Weeks"
224,25013165,"Butylated Hydroxyanisole","CalEPA",2e-04,"stomach/forestomach","Ito N, Fukushima S, Tamano S, Hirose M, and Hagiwara A (1986a)  Dose response in butylated hydroxyanisole induction of forestomach carcinogenesis in F344 rats.  JNCI 77:1261-1265","forestomach carcinomas","Dose",6,"230.4","mg/kg-day","mg/kg-day","50","0","Rat","Fischer 344","","Both","Oral diet",NA,"104","Weeks"
224,25013165,"Butylated Hydroxyanisole","CalEPA",2e-04,"stomach/forestomach","Ito N, Fukushima S, Tamano S, Hirose M, and Hagiwara A (1986a)  Dose response in butylated hydroxyanisole induction of forestomach carcinogenesis in F344 rats.  JNCI 77:1261-1265","forestomach carcinomas","Dose",6,"427.6","mg/kg-day","mg/kg-day","50","0","Rat","Fischer 344","","Both","Oral diet",NA,"104","Weeks"
